gene,train_mean_pre_zscore,train_std_pre_zscore,std_used,near_zero_std,residualized
ITGAM,3.1540823,1.0106114,1.0106114,False,False
ALOX5,4.2618833,0.94792235,0.94792235,False,False
CEACAM5,9.495778,2.135967,2.135967,False,False
LINC00955,1.275171,1.6492065,1.6492065,False,False
SLC5A11,2.100414,2.0237458,2.0237458,False,False
CDH5,3.3999968,1.0068394,1.0068394,False,False
CHRDL1,2.7896228,1.3674058,1.3674058,False,False
SUSD2,2.4387121,2.4449918,2.4449918,False,False
CNTFR,1.9536,1.3950536,1.3950536,False,False
TM4SF20,4.6784186,2.7900157,2.7900157,False,False
HLA-DQB1,5.015227,2.1223526,2.1223526,False,False
GBP3,6.813283,1.4159449,1.4159449,False,False
CCL13,2.3039339,1.3040198,1.3040198,False,False
DOC2B,2.2429798,1.2337295,1.2337295,False,False
CCDC80,3.7146504,1.1586684,1.1586684,False,False
SNX20,2.848589,1.1106262,1.1106262,False,False
CIDEC,3.4151673,1.7359097,1.7359097,False,False
SLC16A9,4.641171,2.0305917,2.0305917,False,False
EDN2,2.428394,1.6773323,1.6773323,False,False
NLRC5,5.9059763,0.9910288,0.9910288,False,False
CDHR2,7.0422297,1.8255132,1.8255132,False,False
AEBP1,4.604245,1.2116423,1.2116423,False,False
ISG15,4.5029793,1.0142514,1.0142514,False,False
FLNC,4.1213717,1.3271763,1.3271763,False,False
SULF1,4.5420294,1.1631507,1.1631507,False,False
LRG1,4.377675,1.1058778,1.1058778,False,False
OTC,3.6987498,2.16784,2.16784,False,False
LBH,4.634554,1.0156773,1.0156773,False,False
FADS1,2.9018638,0.97189265,0.97189265,False,False
HSD3B1,1.3573918,1.6654179,1.6654179,False,False
VIP,1.2414569,1.2252463,1.2252463,False,False
GPD1,3.890937,2.468907,2.468907,False,False
AIM2,1.9520473,1.1773229,1.1773229,False,False
SLC26A2,9.570194,2.570188,2.570188,False,False
FAM216B,0.823219,0.882394,0.882394,False,False
CIITA,5.599895,1.1869963,1.1869963,False,False
LGALS2,5.0203424,1.4460036,1.4460036,False,False
TNS1,5.3958597,1.0578976,1.0578976,False,False
ADH1B,5.7344375,1.1362888,1.1362888,False,False
SOX8,1.427464,1.0280141,1.0280141,False,False
RASSF5,4.497009,1.0254105,1.0254105,False,False
LEF1,2.3671224,1.0942091,1.0942091,False,False
LCN15,1.0485457,0.90269125,0.90269125,False,False
MMRN1,3.7190902,1.36282,1.36282,False,False
MUC17,5.5038614,2.6211927,2.6211927,False,False
BCL2A1,2.1269271,1.2562214,1.2562214,False,False
TCF4,5.52471,1.0409261,1.0409261,False,False
HBEGF,3.4643285,1.1876042,1.1876042,False,False
CLC,2.2563095,1.2999836,1.2999836,False,False
LPCAT1,4.663266,0.9966169,0.9966169,False,False
HLA-DQB2,2.3807688,1.1224066,1.1224066,False,False
LSAMP,2.3638747,1.1380086,1.1380086,False,False
RETNLB,3.764659,1.4126313,1.4126313,False,False
GJA1,4.345562,1.0661653,1.0661653,False,False
CCR1,2.8163767,0.9981903,0.9981903,False,False
CHST2,3.0277183,1.066322,1.066322,False,False
SLC9A3,6.8747096,1.9776499,1.9776499,False,False
LYZ,8.901593,1.4304969,1.4304969,False,False
ST3GAL1,4.3778205,0.986395,0.986395,False,False
CD48,4.431965,1.0903888,1.0903888,False,False
CDH11,4.5101147,1.1016301,1.1016301,False,False
SLPI,3.5345256,1.9285123,1.9285123,False,False
FIBIN,1.3650916,0.9543957,0.9543957,False,False
MST1L,2.9577367,1.5087547,1.5087547,False,False
GPR183,3.709531,1.0342767,1.0342767,False,False
MMP28,5.0849934,1.168022,1.168022,False,False
SLC6A20,3.362779,2.378585,2.378585,False,False
MCAM,4.6224246,1.0135114,1.0135114,False,False
TFF2,1.2352048,1.0696571,1.0696571,False,False
ADH1C,7.570513,1.55512,1.55512,False,False
MRC2,4.446281,0.946164,0.946164,False,False
HLA-G,2.5939982,1.487937,1.487937,False,False
CD163,4.282018,1.0836182,1.0836182,False,False
TREML2,1.0435301,0.97241163,0.97241163,False,False
RAC2,4.0895743,1.365265,1.365265,False,False
SLC14A2,1.1832839,1.4826653,1.4826653,False,False
ZBP1,3.0164292,1.0813218,1.0813218,False,False
MOGAT2,6.527721,1.3711789,1.3711789,False,False
ATF3,3.8709776,1.2522056,1.2522056,False,False
TNFRSF13C,1.2385234,1.1299362,1.1299362,False,False
DDIT4,5.0666995,0.81335026,0.81335026,False,False
CLDN1,1.6049035,1.0392287,1.0392287,False,False
UGT1A1,3.995961,1.6207497,1.6207497,False,False
TSIX,3.3784294,3.5099888,3.5099888,False,False
ORAI2,4.4326944,0.92795926,0.92795926,False,False
NID1,4.9318843,1.0964359,1.0964359,False,False
BST2,4.511856,1.2378846,1.2378846,False,False
IER3,4.300428,1.5021104,1.5021104,False,False
DPP10,2.1618063,1.4612236,1.4612236,False,False
CLDN2,2.5565507,2.3180044,2.3180044,False,False
HSD11B1,0.9847059,0.8224703,0.8224703,False,False
MEFV,1.5258545,0.9599345,0.9599345,False,False
LILRB3,1.4581828,0.9558397,0.9558397,False,False
FOXQ1,0.8133191,0.7708581,0.7708581,False,False
SLC2A2,2.3964233,3.1494117,3.1494117,False,False
DCN,6.4651604,1.1307088,1.1307088,False,False
DHDH,1.673312,2.069945,2.069945,False,False
SAMSN1,3.812485,1.0008638,1.0008638,False,False
TFCP2L1,5.904449,2.460952,2.460952,False,False
SOWAHA,5.279459,1.4632251,1.4632251,False,False
ARHGAP25,3.852503,1.0470221,1.0470221,False,False
IFI16,5.307717,0.96244156,0.96244156,False,False
IRF1,6.8999915,0.8640775,0.8640775,False,False
IL23A,0.7784227,0.65965116,0.65965116,False,False
SIGLEC14,1.6364825,1.0601395,1.0601395,False,False
ST6GAL1,6.037299,1.2067351,1.2067351,False,False
CXCL12,5.029051,1.0116246,1.0116246,False,False
BCL6,3.512971,0.9851633,0.9851633,False,False
SPINK1,6.2708454,1.2014878,1.2014878,False,False
AFF2,0.81172377,0.79680306,0.79680306,False,False
LEFTY1,4.991719,2.740127,2.740127,False,False
TAP1,7.2197056,0.9705022,0.9705022,False,False
THBS1,7.259544,1.3634803,1.3634803,False,False
TRPV3,3.2310064,1.2837424,1.2837424,False,False
CTSL,5.198631,0.8811005,0.8811005,False,False
RSAD2,4.092147,1.2362435,1.2362435,False,False
HLA-F,7.239486,0.946692,0.946692,False,False
PFKFB3,4.595178,0.9669967,0.9669967,False,False
RGS1,3.3367567,1.2579639,1.2579639,False,False
TGFBI,6.221961,0.98989487,0.98989487,False,False
POU2F2,2.607408,1.2276295,1.2276295,False,False
NCKAP1L,5.2926455,0.9706555,0.9706555,False,False
PDCD1,1.4104356,0.94884026,0.94884026,False,False
TSPAN11,3.5333517,1.0984399,1.0984399,False,False
IL22RA2,0.82380986,0.8458935,0.8458935,False,False
IFI44L,2.7386003,1.1999203,1.1999203,False,False
DCHS2,1.6028361,1.1234188,1.1234188,False,False
PLA2G12B,2.97029,2.016471,2.016471,False,False
SLC51B,5.038547,1.2358303,1.2358303,False,False
DOK3,2.8015368,1.0937439,1.0937439,False,False
PLA1A,1.2656479,0.8476839,0.8476839,False,False
CYTIP,4.600831,1.0655366,1.0655366,False,False
SYNPO2,5.626941,1.274253,1.274253,False,False
REEP6,3.1748664,2.1836216,2.1836216,False,False
OTOP3,1.4722375,1.3038101,1.3038101,False,False
SPNS2,4.490619,0.97367173,0.97367173,False,False
IGFBP7,5.929226,1.0075631,1.0075631,False,False
MT1E,6.5238996,1.2137214,1.2137214,False,False
RHBDF2,3.6271594,0.9662808,0.9662808,False,False
TNFRSF9,1.65204,1.0805885,1.0805885,False,False
ABI3BP,3.7820144,1.073477,1.073477,False,False
ANKRD22,4.084205,1.2206721,1.2206721,False,False
ENPP3,4.8987765,1.4543431,1.4543431,False,False
IGKV1D-8,0.93669003,0.83548224,0.83548224,False,False
NOX1,5.311817,2.2022243,2.2022243,False,False
LRAT,1.1452518,1.6795241,1.6795241,False,False
GCNT4,4.0738044,2.0470035,2.0470035,False,False
SLC5A8,1.1725575,1.0029478,1.0029478,False,False
RAB17,4.8514843,1.1582142,1.1582142,False,False
TMEM252,1.7331003,1.8575193,1.8575193,False,False
ONECUT2,0.98314905,0.97760797,0.97760797,False,False
C8G,2.3827322,1.3487651,1.3487651,False,False
VNN2,2.1936312,1.2077363,1.2077363,False,False
PLEKHO2,4.2085185,1.0477848,1.0477848,False,False
FBLN2,3.5182498,1.043765,1.043765,False,False
NAMPT,7.0064178,1.0297222,1.0297222,False,False
CHST11,3.6420307,0.96168774,0.96168774,False,False
TRIM31,6.0238013,1.3456141,1.3456141,False,False
INPP5J,3.7225208,1.2154182,1.2154182,False,False
COL5A3,2.9995587,1.0391996,1.0391996,False,False
TMC8,4.166003,1.2562721,1.2562721,False,False
ELMO1,4.1112695,0.95568603,0.95568603,False,False
KDR,3.7786455,1.0712923,1.0712923,False,False
CXCR2P1,1.1729305,0.910702,0.910702,False,False
IL1R2,4.4422097,2.049944,2.049944,False,False
TPSAB1,3.9017377,1.4600394,1.4600394,False,False
PAPLN,4.123011,1.1249336,1.1249336,False,False
LDHD,4.4986277,1.7467958,1.7467958,False,False
ACSF2,5.518243,0.98114,0.98114,False,False
CCL24,4.727542,1.1410613,1.1410613,False,False
LRRC15,1.1851423,1.0017478,1.0017478,False,False
DHRS11,5.980779,1.3841629,1.3841629,False,False
P2RY8,2.6973429,1.2187494,1.2187494,False,False
CPA3,4.48657,1.1898843,1.1898843,False,False
LILRA1,0.8407477,0.6825335,0.6825335,False,False
LYPD5,1.2335436,0.9483356,0.9483356,False,False
TUBAL3,4.6660094,1.3320009,1.3320009,False,False
DSG3,1.8492824,1.7547067,1.7547067,False,False
TNXB,4.7087154,1.2191074,1.2191074,False,False
SCNN1B,3.9171631,2.2736146,2.2736146,False,False
C17orf78,2.1858377,2.7958524,2.7958524,False,False
DRAM1,3.614954,0.90719837,0.90719837,False,False
TNFRSF17,3.037893,1.0865318,1.0865318,False,False
CD72,2.0413458,1.306919,1.306919,False,False
ARHGAP30,4.6582847,1.0348177,1.0348177,False,False
FMNL1,3.9011467,1.1059413,1.1059413,False,False
LCP1,6.7006354,1.206789,1.206789,False,False
CORO1A,5.347025,1.3116858,1.3116858,False,False
UGT2B7,3.4329987,1.7223518,1.7223518,False,False
EFEMP1,4.050176,1.1273718,1.1273718,False,False
SLC5A1,6.3834076,2.2671149,2.2671149,False,False
GRIN2B,1.4017633,0.8946904,0.8946904,False,False
COL2A1,1.2700126,0.9087081,0.9087081,False,False
TCF7,4.0718517,1.0631269,1.0631269,False,False
BIRC3,7.1140575,1.3258754,1.3258754,False,False
TNF,1.5000737,0.88384897,0.88384897,False,False
CASP1,6.369159,0.95506924,0.95506924,False,False
TSC22D3,4.6379647,1.148325,1.148325,False,False
IL12RB1,2.8585076,0.9307032,0.9307032,False,False
PTPN7,3.4990234,1.0771326,1.0771326,False,False
G0S2,2.7518256,1.2525294,1.2525294,False,False
ALPL,1.698106,1.140547,1.140547,False,False
LAMA1,3.639167,1.1192021,1.1192021,False,False
VAV1,4.097841,0.85639787,0.85639787,False,False
SLC52A1,2.70082,1.9780098,1.9780098,False,False
GP2,2.9717817,1.3000451,1.3000451,False,False
HCLS1,4.8865924,1.1253718,1.1253718,False,False
DOCK2,5.431792,1.1712835,1.1712835,False,False
FKBP11,3.8977053,0.95956683,0.95956683,False,False
DUSP4,2.5203764,1.0365406,1.0365406,False,False
IGLC6,2.7909846,1.9680269,1.9680269,False,False
GGT1,4.544059,1.2842432,1.2842432,False,False
SLC52A3,4.3704505,1.2457869,1.2457869,False,False
NXPE4,5.363248,2.8639984,2.8639984,False,False
SLC2A5,4.2347417,2.044981,2.044981,False,False
CCR4,1.9475007,1.1675318,1.1675318,False,False
MYO1F,4.3147354,0.8893883,0.8893883,False,False
TNFSF13B,3.3233793,1.0044868,1.0044868,False,False
GPT,5.76042,0.9483143,0.9483143,False,False
LILRB1,2.9237208,1.0336074,1.0336074,False,False
NLRP6,3.0186515,2.6289926,2.6289926,False,False
AKR1C1,3.4785552,1.0797719,1.0797719,False,False
SCD,6.33138,1.1648921,1.1648921,False,False
NFKBIZ,5.6991262,1.0560886,1.0560886,False,False
PCDH17,2.4732957,1.1097226,1.1097226,False,False
DPYSL3,4.908545,0.9617233,0.9617233,False,False
ARHGAP9,3.6910264,1.071042,1.071042,False,False
CNR2,1.5918884,1.1823452,1.1823452,False,False
SLFN11,4.271553,1.0465049,1.0465049,False,False
NR4A3,1.393886,1.0385596,1.0385596,False,False
IFITM3,4.8985033,1.587335,1.587335,False,False
NAPSB,3.1638238,1.3555933,1.3555933,False,False
SERPINF1,4.529753,0.96718544,0.96718544,False,False
ACE2,6.37077,2.3850791,2.3850791,False,False
CCL5,4.397381,1.1297508,1.1297508,False,False
LCP2,3.9945846,1.0957012,1.0957012,False,False
TM6SF2,2.923996,2.027424,2.027424,False,False
PLVAP,4.7956786,1.2736006,1.2736006,False,False
MYO1A,8.290101,1.4301478,1.4301478,False,False
TLR4,5.169034,1.0310135,1.0310135,False,False
TNFRSF10C,1.3255987,1.0322063,1.0322063,False,False
SBNO2,5.677039,0.8768787,0.8768787,False,False
CD1C,1.9345484,1.2391235,1.2391235,False,False
AOC1,8.145969,1.4142046,1.4142046,False,False
FERMT2,3.9066248,0.9272689,0.9272689,False,False
ISG20,5.2642694,0.860052,0.860052,False,False
LMOD1,3.9761045,1.0543675,1.0543675,False,False
TNFAIP3,5.3355527,0.9232627,0.9232627,False,False
SLC1A3,1.5194997,0.9898371,0.9898371,False,False
LAMA4,5.8210564,1.0491602,1.0491602,False,False
SNX10,3.2241623,0.9914737,0.9914737,False,False
FBN1,5.6617155,1.2782905,1.2782905,False,False
SOCS1,1.5955617,1.1252154,1.1252154,False,False
RCSD1,4.6399674,0.87548786,0.87548786,False,False
B4GALNT3,5.8495398,1.6805966,1.6805966,False,False
RASGRP2,3.1288662,1.4380698,1.4380698,False,False
PCDH11X,0.87564,0.87264574,0.87264574,False,False
FCRL2,2.5302072,1.3750647,1.3750647,False,False
ACTA2,5.9239993,1.1491386,1.1491386,False,False
FABP1,8.65074,1.6479138,1.6479138,False,False
ITGA8,4.1075706,0.9662976,0.9662976,False,False
IFIT3,4.4352345,1.3137889,1.3137889,False,False
XAF1,4.5410295,0.9793257,0.9793257,False,False
MSLN,1.7202448,1.2209281,1.2209281,False,False
TIFA,3.9060426,0.8973763,0.8973763,False,False
C1QB,6.1224127,0.97688085,0.97688085,False,False
IGFBP2,5.568164,1.3060017,1.3060017,False,False
FILIP1L,4.3978834,0.9696617,0.9696617,False,False
RBMS1,3.924305,0.8432844,0.8432844,False,False
FFAR2,1.9212408,1.1695414,1.1695414,False,False
RIMS4,0.9556878,0.9796261,0.9796261,False,False
NFAM1,2.7254527,1.0024638,1.0024638,False,False
SCIN,6.5692763,1.5161822,1.5161822,False,False
AGT,2.5767071,1.3111767,1.3111767,False,False
HOXA13,3.5113187,2.5598733,2.5598733,False,False
C5AR1,1.682828,1.0356766,1.0356766,False,False
CD84,4.0176697,1.0237399,1.0237399,False,False
CCL4L2,1.1864982,0.87689596,0.87689596,False,False
TMEM163,1.1784906,0.9010339,0.9010339,False,False
FKBP10,3.567323,0.93299717,0.93299717,False,False
VIPR1,5.6717167,1.1308049,1.1308049,False,False
VCAN,5.458606,1.3632342,1.3632342,False,False
GCG,6.1350093,1.9218994,1.9218994,False,False
CD86,3.0637512,0.90785176,0.90785176,False,False
BATF2,3.6244466,1.2953976,1.2953976,False,False
TNFAIP8,4.806514,0.8779022,0.8779022,False,False
TRAF3IP3,3.604277,1.0490268,1.0490268,False,False
HDAC7,4.4550567,0.87987065,0.87987065,False,False
QKI,5.133153,0.8913319,0.8913319,False,False
LRRC18,1.4958261,1.1039015,1.1039015,False,False
PLAT,5.363168,1.0766549,1.0766549,False,False
CYP2J2,5.5257444,1.3658806,1.3658806,False,False
CYP4F12,5.654581,1.1102874,1.1102874,False,False
RRM2,5.130017,0.8823476,0.8823476,False,False
NFKB2,4.500667,0.880624,0.880624,False,False
PREX1,5.3227906,0.90905017,0.90905017,False,False
HCK,4.3715763,0.8275053,0.8275053,False,False
SCNN1G,1.6168894,1.5946221,1.5946221,False,False
TMEM82,2.7027924,1.2192416,1.2192416,False,False
GIMAP4,4.501086,0.95701164,0.95701164,False,False
CP,3.9399154,1.0652745,1.0652745,False,False
LPL,2.204048,1.3520476,1.3520476,False,False
C1QA,6.3577385,0.9958926,0.9958926,False,False
APLNR,3.2405992,1.1859727,1.1859727,False,False
LINC00861,1.4552524,1.049758,1.049758,False,False
HAPLN1,3.792465,1.2131476,1.2131476,False,False
GBP2,6.316153,0.9492988,0.9492988,False,False
FLNA,8.378114,1.1104901,1.1104901,False,False
DDR2,5.2406063,1.0056825,1.0056825,False,False
CD44,6.6112323,0.8940774,0.8940774,False,False
FGF10,1.178096,0.7652646,0.7652646,False,False
HEG1,4.453098,0.98462695,0.98462695,False,False
PLXND1,4.6450996,0.8996318,0.8996318,False,False
STC2,0.79140437,0.6555552,0.6555552,False,False
CD27,3.0167356,1.1183869,1.1183869,False,False
HLA-DPA1,7.583376,1.1214092,1.1214092,False,False
ITGA4,5.603679,1.1143881,1.1143881,False,False
IL27RA,3.1846335,0.9379425,0.9379425,False,False
ADAMTS9,3.4863267,1.0726539,1.0726539,False,False
STOM,6.4081216,1.0314149,1.0314149,False,False
ITK,3.2052922,1.1110696,1.1110696,False,False
CYP2C18,4.39422,1.9603771,1.9603771,False,False
STAP1,1.7359167,1.0555391,1.0555391,False,False
DENND5A,3.9905236,0.899246,0.899246,False,False
NFATC1,2.43382,1.0918626,1.0918626,False,False
LAMC1,6.252679,1.0216314,1.0216314,False,False
KCNAB2,3.4527924,0.95471984,0.95471984,False,False
CD36,5.0553336,1.1638457,1.1638457,False,False
THNSL2,3.580009,1.0491325,1.0491325,False,False
HDAC9,4.0928483,1.1221787,1.1221787,False,False
ISLR,2.991525,1.3176583,1.3176583,False,False
THBD,2.8469548,1.0231291,1.0231291,False,False
RARRES1,5.474622,1.175447,1.175447,False,False
SLC3A1,5.768203,1.6551006,1.6551006,False,False
TLR8,2.5175598,1.0660444,1.0660444,False,False
TBC1D10C,3.5997405,1.214304,1.214304,False,False
SST,2.739486,1.491041,1.491041,False,False
FYN,4.184477,0.93818235,0.93818235,False,False
CD6,3.1244001,1.2338327,1.2338327,False,False
WIPF1,4.7974977,1.0768014,1.0768014,False,False
SH3PXD2B,4.0385175,0.82441,0.82441,False,False
TMEM132A,2.731254,0.97397333,0.97397333,False,False
LDLR,5.815041,0.9499204,0.9499204,False,False
LGI2,1.0389407,0.8204876,0.8204876,False,False
HGF,2.7408273,1.1383952,1.1383952,False,False
PHGR1,7.8089666,1.8815985,1.8815985,False,False
SLC39A4,4.9254622,1.2753431,1.2753431,False,False
LRRK2,3.9316103,1.3902951,1.3902951,False,False
CLEC10A,3.6004186,0.8903373,0.8903373,False,False
FMNL3,4.692167,0.9632136,0.9632136,False,False
TRAC,4.0219426,1.1908256,1.1908256,False,False
CCDC88B,5.2739396,1.0041883,1.0041883,False,False
USP2,3.165617,1.2733366,1.2733366,False,False
GPR176,2.239086,1.0279846,1.0279846,False,False
GPR15,3.6050186,1.2874106,1.2874106,False,False
GPC6,3.8469434,0.9967995,0.9967995,False,False
SLC1A2,1.110132,1.026363,1.026363,False,False
LGALS9C,3.302945,1.2337427,1.2337427,False,False
RSPO3,1.4991474,0.9166197,0.9166197,False,False
CYP2D6,2.8634117,1.6264038,1.6264038,False,False
BTNL8,6.3208117,1.4710386,1.4710386,False,False
SPINK5,3.2763147,2.07267,2.07267,False,False
KCNN4,4.332482,1.1484628,1.1484628,False,False
GALNTL6,1.0077742,0.81546116,0.81546116,False,False
CCR2,3.23934,1.0727105,1.0727105,False,False
PDLIM3,3.7592535,1.0431099,1.0431099,False,False
MEOX1,1.5578082,0.9192011,0.9192011,False,False
P2RY10,3.0906923,1.0827607,1.0827607,False,False
RAMP3,3.0518754,1.0922015,1.0922015,False,False
CALD1,6.127439,0.95243424,0.95243424,False,False
OASL,3.8802407,1.4423182,1.4423182,False,False
ENTPD8,5.995595,1.073609,1.073609,False,False
B3GNT8,4.5071363,0.89130527,0.89130527,False,False
ARHGDIB,5.536112,1.1792386,1.1792386,False,False
GFPT2,1.2633436,0.8416757,0.8416757,False,False
IL17REL,1.7193599,1.2266531,1.2266531,False,False
CNR1,2.07681,1.1885401,1.1885401,False,False
ABCC2,2.4804761,2.3582633,2.3582633,False,False
CLDN15,4.6814404,1.7869893,1.7869893,False,False
RARRES2,4.883392,1.2377392,1.2377392,False,False
ARID5A,3.3992014,0.9765124,0.9765124,False,False
CLDN3,6.72289,1.2817973,1.2817973,False,False
NR4A1,3.4354725,1.4560925,1.4560925,False,False
CAV1,4.770404,0.93113655,0.93113655,False,False
CYP2C9,2.5408628,2.1202762,2.1202762,False,False
AQP12B,1.2463381,0.79683775,0.79683775,False,False
FLT1,4.316402,1.0614156,1.0614156,False,False
NPTX1,0.80282944,0.784307,0.784307,False,False
TPM2,4.684862,1.3908263,1.3908263,False,False
FLRT2,3.0268214,1.1314182,1.1314182,False,False
BASP1,3.07152,1.2658991,1.2658991,False,False
TLR2,3.1786525,1.0571917,1.0571917,False,False
GEM,3.2267163,0.9910403,0.9910403,False,False
SAMD9L,5.798239,1.2114658,1.2114658,False,False
MLXIPL,2.6431825,1.5619903,1.5619903,False,False
LCT,1.5175934,1.8357639,1.8357639,False,False
RASGRP3,3.6137826,0.9766604,0.9766604,False,False
ACY3,3.6076667,1.5055168,1.5055168,False,False
FLI1,3.891003,0.89930576,0.89930576,False,False
RASA3,4.058625,0.82191676,0.82191676,False,False
NCOA7,5.949383,0.93079597,0.93079597,False,False
DNAH8,0.7716957,0.8194416,0.8194416,False,False
CD80,1.6932087,0.94977015,0.94977015,False,False
PBLD,6.234418,1.4926075,1.4926075,False,False
ERRFI1,5.207746,0.91039616,0.91039616,False,False
MAFF,3.529697,0.93186355,0.93186355,False,False
CALCRL,4.0072613,1.124394,1.124394,False,False
CD52,3.6614747,1.3458636,1.3458636,False,False
HK3,2.5841184,1.0301596,1.0301596,False,False
CELSR1,3.3792253,1.2138553,1.2138553,False,False
GJB3,2.808107,1.4471958,1.4471958,False,False
SFRP5,1.5637722,1.9858946,1.9858946,False,False
CDK14,3.150391,1.0051681,1.0051681,False,False
BACE2,6.0066514,0.9550985,0.9550985,False,False
RGS19,3.3332074,0.9643458,0.9643458,False,False
DPT,2.5445626,1.3817136,1.3817136,False,False
VIM,7.6151166,0.98251784,0.98251784,False,False
GOLT1A,2.6933968,1.4173267,1.4173267,False,False
ITIH5,4.683294,0.9877627,0.9877627,False,False
CHGB,3.8216574,1.3229352,1.3229352,False,False
HHIP,4.0258117,1.2373606,1.2373606,False,False
MGP,3.1277952,1.2803576,1.2803576,False,False
FBLN1,5.0051794,1.1462313,1.1462313,False,False
MFGE8,3.8995898,1.098741,1.098741,False,False
SLFN5,5.323712,1.096043,1.096043,False,False
CAPN9,4.967036,1.1904457,1.1904457,False,False
BTNL3,6.285612,1.4312463,1.4312463,False,False
HTRA1,3.4852886,0.8995587,0.8995587,False,False
ITPKA,4.3322754,0.98174953,0.98174953,False,False
IL2RB,3.1705627,1.2282377,1.2282377,False,False
EGR3,1.3268573,1.1036654,1.1036654,False,False
SEMA4D,5.065163,0.9705908,0.9705908,False,False
PLTP,4.637203,0.89791375,0.89791375,False,False
EDN3,5.323084,1.226863,1.226863,False,False
ETS1,6.204278,0.92640865,0.92640865,False,False
LAMA5,4.8337345,1.1382056,1.1382056,False,False
DAB1,1.7923983,2.190387,2.190387,False,False
IGSF6,4.066524,0.8811663,0.8811663,False,False
PIK3AP1,5.0367227,0.94216347,0.94216347,False,False
HSD17B2,6.242946,1.3733633,1.3733633,False,False
IGLV1-50,0.77139246,0.6828461,0.6828461,False,False
ISX,5.696124,1.3964396,1.3964396,False,False
CLMP,3.8647764,0.9290462,0.9290462,False,False
TRBC2,3.9061723,1.3494648,1.3494648,False,False
ALPK2,1.7288728,1.1253674,1.1253674,False,False
CPNE5,3.0852466,1.17655,1.17655,False,False
PTGFR,2.3922687,1.0752146,1.0752146,False,False
F2R,4.21238,1.0144975,1.0144975,False,False
URAD,2.1686413,1.661684,1.661684,False,False
SYNM,3.9066556,1.0737467,1.0737467,False,False
FGFR1,3.6613874,0.9685659,0.9685659,False,False
GPX2,7.222238,1.1365613,1.1365613,False,False
NRP2,3.6849544,0.93124133,0.93124133,False,False
EVL,4.8499107,1.0362792,1.0362792,False,False
ST6GAL2,1.7026063,1.8435917,1.8435917,False,False
BTN3A3,4.8577847,0.89485335,0.89485335,False,False
HSPA6,1.7878835,0.8428704,0.8428704,False,False
ANTXR1,4.5184307,1.0130638,1.0130638,False,False
LAMC3,1.9366599,1.2006509,1.2006509,False,False
CSF1,3.9687698,1.0060091,1.0060091,False,False
AREG,3.0457606,1.4383868,1.4383868,False,False
SHANK3,2.632617,0.9358279,0.9358279,False,False
PIM3,5.4876957,0.8246612,0.8246612,False,False
FLVCR1,5.2463374,1.5156342,1.5156342,False,False
PARVG,3.683231,1.0643744,1.0643744,False,False
STRIP2,1.7862662,0.9759445,0.9759445,False,False
RND1,1.7437018,0.90907294,0.90907294,False,False
GABRP,1.5092922,1.1549172,1.1549172,False,False
TLR9,1.1842902,0.8615383,0.8615383,False,False
IYD,5.254598,1.3621922,1.3621922,False,False
ATP8B2,4.5514536,1.0091574,1.0091574,False,False
CPA2,1.153831,1.3632742,1.3632742,False,False
B3GNT7,6.885588,1.8974774,1.8974774,False,False
TRHDE,3.9880555,1.4536158,1.4536158,False,False
MFSD2A,4.6131783,1.2662829,1.2662829,False,False
NOD2,2.0576575,0.8915709,0.8915709,False,False
PAQR5,5.610382,1.3014029,1.3014029,False,False
NCF1,2.8773522,1.2496833,1.2496833,False,False
SIK1,2.5409412,1.3224446,1.3224446,False,False
SLAMF6,2.6361222,1.0506097,1.0506097,False,False
SEMA3B,5.9320188,1.1289825,1.1289825,False,False
APOBEC1,2.6848164,1.8126001,1.8126001,False,False
MCOLN2,4.5832644,1.6724526,1.6724526,False,False
CLEC2D,3.8318186,1.1993934,1.1993934,False,False
SLC19A3,3.3360777,1.1093507,1.1093507,False,False
GZMK,1.8754197,1.0673708,1.0673708,False,False
ALDOC,4.265816,1.5352334,1.5352334,False,False
TMEM47,3.726946,0.96905196,0.96905196,False,False
MB,2.8585703,0.9622584,0.9622584,False,False
SELPLG,3.5247607,1.0421401,1.0421401,False,False
HVCN1,2.560059,1.0173362,1.0173362,False,False
SLC7A11,3.5912747,1.2860051,1.2860051,False,False
PGM5,3.9645004,1.0009166,1.0009166,False,False
FCER1G,2.8809986,1.181186,1.181186,False,False
PCDHA4,1.0641618,0.6940431,0.6940431,False,False
CLIC4,6.281881,1.0005639,1.0005639,False,False
TMPRSS15,1.6728888,2.4147213,2.4147213,False,False
CA12,7.3862967,1.966215,1.966215,False,False
ARHGEF6,4.5569687,0.95556027,0.95556027,False,False
SLC38A5,3.6965542,0.9282845,0.9282845,False,False
CSF1R,4.953728,0.96457046,0.96457046,False,False
CHAD,2.5158498,0.95191467,0.95191467,False,False
PDK4,5.958117,1.0871499,1.0871499,False,False
KCNH6,1.3240851,1.3147618,1.3147618,False,False
AKR1B10,7.1861143,1.4841897,1.4841897,False,False
CHN2,5.0501356,1.3727624,1.3727624,False,False
TPH1,4.686296,1.5173295,1.5173295,False,False
PKLR,1.6113582,1.4850452,1.4850452,False,False
FCAMR,1.866076,0.8719507,0.8719507,False,False
FGD3,3.5182307,1.0107449,1.0107449,False,False
S1PR3,1.9690359,1.0168585,1.0168585,False,False
ROBO1,4.529751,1.1307429,1.1307429,False,False
